GeneID	P1_fert_egg	P1_s1_cell	P1_s16_cell	P1_s64_cell	P1_s128_cell	P1_s512_cell	P1_high	P1_oblong	P1_sphere	P1_s30pc_epi	P1_shield	P1_s4_somites	P1_s14_19_somites	P1_prim5	P1_prim25	P1_longPec	P2_fert_egg	P2_s1_cell	P2_s16_cell	P2_s64_cell	P2_s128_cell	P2_s512_cell	P2_high	P2_oblong	P2_sphere	P2_s30pc_epi	P2_shield	P2_s4_somites	P2_s14_19_somites	P2_prim5	P2_prim25	P2_longPec	P1TranscriptID	P2TranscriptID	CDS	CDSType	Cor	CorType
ENSDARG00000071823.7	0	0	0	0	0	0	0.1275978565	0	0	0.04450077078	0	0	0.8872898568	2.145952642	5.07922428	14.95036203	0	0.1119995707	0	0.3219318486	0	0.03617428406	0	0	0.164317314	0.4614037346	0.7053360551	2.325675222	1.676968522	1.608616678	1.363695968	0.5497440144	ENSDART00000139596.2|protein_coding|adarb2	TU115020;G85263;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000079278.6	9.515598165	13.15693382	3.40463692	6.163143682	1.352816592	3.745517903	6.210672157	5.464394528	1.148269199	0.4888086219	1.264579318	0	8.251319365	3.894127846	9.344861177	0.7224736339	1.393893855	4.243817884	0.8939163809	2.085889099	1.342575537	1.963410598	5.760946702	2.228090038	2.694443877	3.684854753	7.399049746	3.167248555	3.436486005	5.017950013	9.832114516	5.46853335	ENSDART00000140212.2|protein_coding|zgc:174877	TU115044;G85284;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000045465.8	0	0	0	0	0	0	0	0	0	0	0	1.584660307	0.4889594222	4.612230201	1.360462998	4.605040221	7.445953561	1.936753944	7.309353282	3.871061765	6.028744302	7.116127033	1.943115251	2.224371285	7.087683548	9.140414581	2.847168621	19.70218045	1.072609929	14.22220523	3.202702263	9.636152116	ENSDART00000134772.3|protein_coding|lancl2	TU115097;G85327;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000095281.3	88.91070964	72.00229446	136.3485022	47.62368115	116.3195517	91.67939221	73.7975144	25.56148039	16.44284163	17.50804008	2.834110501	4.523992546	0.3498890695	0.6418502815	0.4179974672	0	49.07177903	21.12046256	88.15531613	20.52628114	54.58511714	33.81992756	32.96366794	12.96762149	9.597371813	9.638952204	0.470501344	2.389487747	0	0.5219599693	0.09811031416	0	ENSDART00000106252.5|protein_coding|zgc:152652	TU115795;G85868;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000071863.6	0	0	0	0.2026985289	0	0.07234856813	0	0	0.8075778213	0.7022289888	3.828303946	21.39090386	55.11142118	33.02905937	57.80566634	55.10443642	0.688571246	0.4639411743	4.074371299	0.5246303775	1.702282065	1.586829125	0.8158019074	0.547325453	2.293008058	3.441296534	2.951563528	0.2878254387	0	0	0	0.5497440144	ENSDART00000039700.6|protein_coding|itgb1a	TU115827;G85893;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NegCor	2
ENSDARG00000038429.6	22.10413142	29.34827475	12.00931208	41.71042043	20.20293152	25.52246839	34.81653177	41.87303518	7.179007536	4.126364823	1.466964361	0	0	0	0	0	6.140981378	11.20071594	0.6829522759	16.78005577	1.696859048	4.901980075	6.443915009	7.548619067	2.873361656	1.534306368	0.2348347112	0	0	0	0	0	ENSDART00000109107.4|protein_coding|csrnp1b	TU116678;G86490;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000045401.6	29.57078393	29.02779052	21.77714803	60.86529355	25.46723911	29.05994147	33.12165469	43.89585445	39.28642878	40.59682146	51.55547279	37.17458598	33.87533931	36.4647085	50.29701831	24.44674666	0.04490434944	0	0	0	0	0.03617428406	0	0	0.9960608442	4.501037498	7.076042765	12.67568134	10.21532716	27.41926516	20.79815133	8.85711255	ENSDART00000149744.1|protein_coding|mllt10	TU116700;G86501;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000038428.7	0.03168045919	0	0	0.1013492644	0	0.1604437007	0	0.2881276454	10.5371415	13.84080749	15.28047613	24.26815062	17.18855166	20.66988527	16.66859464	6.574809138	31.75353182	30.83469404	16.2582211	46.77785541	13.87124068	22.68478197	24.56588207	31.90450105	31.41574931	15.54253224	7.017474822	0	0	0	0	0	ENSDART00000056080.5|protein_coding|sulf1	TU116748;G86539;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NegCor	2
ENSDARG00000004647.8	5.195712346	4.929079923	2.705946672	1.286252808	6.29824198	3.899538149	4.448866495	1.971463647	4.448760911	0.983720011	0.2348347112	0	0.0697039615	0.04953620504	0.4008407991	0	18.558562	14.76241788	12.0566738	11.91591665	10.60323021	11.28882007	15.76392321	11.22667986	12.36833007	6.083023073	6.098380596	7.505082657	3.061305363	6.85423152	3.45371603	4.643448736	ENSDART00000012653.8|lincRNA|spice1	TU116920;G86663;lncrna;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000077492.6	0.9388897744	0.8226817772	1.329915388	1.551912532	1.094344368	0.7848431203	0.3827935694	0.7189854828	1.298899213	0.7837683555	0	1.726952632	1.326663673	5.514642348	8.545493959	14.49140378	0	0	0	0	0	0	0	0	0	0	0.2015531214	10.50005208	3.622950847	5.819526981	1.591345105	7.20433712	ENSDART00000178121.1|protein_coding|atp8a2	TU116986;G86710;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000079167.4	4.036515266	2.780031583	4.937446199	6.578417061	5.274084897	7.962377885	3.282910184	3.98081848	1.496981823	2.856677437	0.6712225438	3.594747129	0.3485198075	4.786440252	3.61751895	20.71228574	14.19500234	2.686234751	9.077372069	5.048705673	5.640866945	4.399612741	6.223720033	4.127122288	3.203760397	1.362170482	0	0.5756508773	0.0697039615	0.7060744344	0.381932422	1.027143514	ENSDART00000133684.2|protein_coding|si:ch211-230g15.5	TU117666;G87166;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000026329.9	0.4796786245	0.1119995707	0.2289586869	0.3219318486	0.2659603689	0.07234856813	0.255195713	0	0.5062928996	0.1355709423	0.2348347112	10.87566673	10.38735116	8.549777559	7.515204495	4.348229672	0	0	0	0	0	0	0	0	0	0	0.7053360551	0	2.150972379	3.671616955	8.30081731	1.401235309	ENSDART00000018037.9|protein_coding|arhgap29a	TU117863;G87309;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000101947.1	30.7265872	25.81583306	11.57006342	20.70400837	9.755719241	10.77044844	30.56193986	20.36368608	55.844253	67.27224075	142.7358237	29.3158447	47.59545658	26.99089145	46.64070159	23.21651377	11.33239688	8.033414626	5.847331396	12.47096477	7.616815522	6.612731681	10.82121966	10.51090221	22.4824112	18.27385341	16.69084882	0	0.2790514664	0.3233152632	0	0.7224736339	ENSDART00000162920.1|protein_coding|ptbp2a	TU118022;G87408;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000102797.1	24.58375111	16.16509603	26.75987065	19.28744787	18.42287894	19.90970232	19.09449537	23.39635696	10.66371439	10.10974022	9.76116488	34.97692766	12.59947328	15.31540633	12.36685681	33.96898234	2.49084198	1.336721061	3.406411293	2.9359235	1.747796132	3.093459892	1.197258954	2.317618688	1.173296346	1.984697015	0.4363878326	7.211791961	3.641290102	8.305982718	6.608850745	6.122239627	ENSDART00000158145.1|protein_coding|CABZ01114898.1	TU118784;G87962;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000009387.9	0	0	0	0	0	0.08081556356	0	0	0	0	0	0.8267304225	9.684388359	29.43843204	32.04880882	30.56690917	1.123639123	0.9147019271	2.011552976	0.5682329309	1.063841476	0.6013596875	0.531029886	0.2591978076	1.319482373	0.5969746768	1.466964361	12.9261821	18.69455407	20.57724408	9.402246378	8.998623314	ENSDART00000145562.1|protein_coding|robo4	TU12044;G8916;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000075100.5	15.88293816	9.49741596	18.34333662	27.30597807	22.12935143	16.2895131	13.95343354	12.35356181	29.92266822	25.66336088	9.501563236	32.47943565	24.12777464	34.68379556	33.15276843	42.54543558	1.381179639	1.808811482	2.268272113	1.615798535	1.649039581	1.977858054	1.794878934	2.204248343	1.352983719	2.016219695	1.271111274	8.264435507	9.128945948	10.13871391	15.37366624	13.2509385	ENSDART00000115280.4|protein_coding|neo1b	TU120583;G89247;lncrna;annotated;intronic_same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000104809.1	2.56086623	3.530185486	0.9066724897	2.11031005	2.211463211	2.040497135	3.090152417	2.239470045	1.863328992	3.614627362	7.242483776	11.13857641	19.04121758	11.71930509	7.911434612	8.489614883	2.900385796	2.890791169	1.340874571	0.6516981401	0.8283839992	1.316195492	0.9551003756	2.36863894	1.322795683	1.940122746	0.2348347112	0	0.1630912178	0.02476810252	0	0.1727296195	ENSDART00000171380.1|protein_coding|top1mt	TU120890;G89494;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NegCor	2
ENSDARG00000074507.4	3.21318373	3.271565479	3.158775695	4.627314705	1.907511804	2.441374547	2.82869668	2.660915348	1.326378232	2.434505157	0.6712225438	7.591002432	8.056425278	20.87714512	20.41986927	18.52332556	63.00346674	29.56455438	51.18571489	89.27223915	32.61308533	53.23886911	37.76795053	72.93846201	87.86480059	60.78672457	61.92544876	52.97640941	17.36922495	36.14199838	21.31176692	39.67076234	ENSDART00000163208.1|protein_coding|rmdn1	TU120978;G89560;lncrna;annotated;intronic_same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000029168.8	0.7843435818	0.9506242393	1.796247055	0.423281113	3.187134269	2.432765041	0	0.1295989038	0.4945824922	1.622459248	0.2348347112	1.151301755	1.301850141	2.576155832	2.857875987	1.771725953	30.32117735	51.43465571	28.08974066	45.85936735	35.74555681	38.81467099	99.45834863	53.18719845	45.40179787	32.71526055	35.57536019	10.93415515	9.241862414	7.992639419	4.86925966	2.403963907	ENSDART00000126641.2|protein_coding|ppfibp2b	TU122468;G90649;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NegCor	2
ENSDARG00000029168.8	0.7843435818	0.9506242393	1.796247055	0.423281113	3.187134269	2.432765041	0	0.1295989038	0.4945824922	1.622459248	0.2348347112	1.151301755	1.301850141	2.576155832	2.857875987	1.771725953	0	0	0	0	0	0	0	0	0	0	0	0.5756508773	9.116594191	7.411083417	5.639487535	4.794839642	ENSDART00000126641.2|protein_coding|ppfibp2b	TU122477;G90649;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000045824.5	3.992651449	6.455610484	9.897468842	4.97598704	7.172000356	8.920643527	9.216226465	3.736000475	6.235455919	26.61911995	26.346204	28.84528172	13.71436546	19.06500214	3.733803128	20.00131444	8.516683509	4.657855074	16.64706245	6.741963638	15.36855069	11.69328821	1.769742655	3.337516875	3.216570216	5.782088362	0.470501344	3.646151926	1.491524518	6.391077255	2.052989703	9.413414707	ENSDART00000067354.3|protein_coding|zgc:101783	TU123026;G91093;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000009299.10	13.14586689	10.01968284	3.589536229	12.42801557	2.930849605	6.386002188	11.81768186	8.93483404	12.91645276	7.403289293	2.341501348	8.282776248	10.69113046	13.52180871	27.03990998	9.967811371	0	0	0	0	0	0	0	0	0	0	0	4.826596635	2.774185512	13.79948359	14.03193816	20.826862	ENSDART00000024633.8|protein_coding|dusp8a	TU123269;G91256;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000023214.8	16.01159064	19.8141597	12.95997848	21.78882515	12.76744828	17.01814754	15.96638031	36.40384366	75.26471813	61.19499654	89.15204767	36.98204672	28.93787054	20.8006147	13.26596104	15.13337955	0	0	0	0	0	0.03617428406	0	0.2881276454	6.800856421	18.65245198	27.23576133	9.491225378	16.32381768	9.225493973	12.50098619	14.71116188	ENSDART00000128250.2|protein_coding|mob2a	TU123340;G91283;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000079374.7	7.263985617	2.394313696	4.050347278	9.02266425	4.673875617	4.144571209	3.797260855	6.843841334	7.724531575	8.33049323	6.627140326	20.76628649	5.379887687	18.34565738	7.091117402	13.03647788	0	0	0	0.4800890927	0	0.1085228522	0	0	0.164317314	0.4477415026	2.238033491	89.95222539	45.23523335	41.28793567	31.46004714	9.579332051	ENSDART00000112588.4|protein_coding|tjp1b	TU124861;G92460;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000045636.6	0.1524917244	0	0	0	0	0	0	0	0	0	0	0.2878254387	1.069054962	2.02167662	4.196381989	3.477162751	0	0	0	0	0	0	0	0	0.1591042144	1.073647804	4.037229411	1.995131987	0.5822582647	0.9412627162	0.3053755211	0.6489638028	ENSDART00000073432.5|protein_coding|rbl2	TU125104;G92627;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000035221.7	0.2145645967	0	0.2289586869	0	0.2659603689	0.5378248196	0	0	0.8265304305	4.097777035	3.569407716	1.786770238	1.138008109	1.19733574	0.09811031416	0.4476016267	1.911530829	0	9.472711464	0	12.69840575	4.426671222	0	0	0	3.597216355	0	1.4023813	0	0.3233687537	0	0.3454592389	ENSDART00000171825.1|protein_coding|zgc:110249	TU125726;G93001;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000035221.7	0.2145645967	0	0.2289586869	0	0.2659603689	0.5378248196	0	0	0.8265304305	4.097777035	3.569407716	1.786770238	1.138008109	1.19733574	0.09811031416	0.4476016267	21.62316461	58.61925274	14.90741587	30.54296726	16.92985845	24.03466293	38.76240893	36.96663485	48.79955783	83.37516063	153.7317902	23.82035711	34.05339802	23.93501061	21.1885505	7.654566256	ENSDART00000171825.1|protein_coding|zgc:110249	TU125732;G93002;lncrna;annotated;intronic_same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000026322.9	0.4106726245	0	0.4469581904	0.2026985289	0	0.3570616855	0.1275978565	0.2881276454	1.009641532	0.6835813871	1.185578477	4.70195536	3.16872727	6.233913674	2.055094054	14.00414144	121.1799212	39.51090938	105.127922	42.63924363	100.0872454	87.9433886	19.09976803	20.92034146	31.05895395	107.0565062	44.10971019	12.3281804	3.784387005	14.78418281	2.690306067	17.5614174	ENSDART00000165853.1|protein_coding|dhrs13a.1	TU12737;G9431;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000055350.7	6.781005392	9.359883412	16.96692348	10.49162282	18.31577498	13.83258804	12.94496392	9.615385799	10.31268401	15.52211364	6.197990865	32.7274554	15.99501926	32.71075443	25.79360764	38.5746492	8.713625178	12.30492364	13.43121096	6.726638154	16.44687319	11.42936963	19.38582614	9.509552064	15.12559895	17.46205541	4.495628861	2.448136623	1.161072956	3.2308933	1.83029343	2.581049919	ENSDART00000109876.3|protein_coding|sun1	TU128091;G94857;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000002167.9	1.783516683	0.2239991414	2.504651793	1.629760381	1.451332871	1.363945974	1.467083987	0.589386579	2.384298866	2.359314562	0.2348347112	6.314520481	1.681884342	6.844380694	3.700226417	24.80683424	0.04490434944	0	0	0.1013492644	0	0	0	0	0	0	0	0.2878254387	1.18734496	11.96282123	8.869557506	22.96310238	ENSDART00000057159.7|protein_coding|cacnb1	TU128833;G95310;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
asb16	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6921560679	2.289220735	7.605324736	3.626500254	1.453250196	1.329915388	1.97398324	2.454683988	1.175508798	1.744235261	1.504955793	1.872538711	0.9137392553	0.2348347112	1.690206738	0.2792870867	0.6864236082	0	0	NM_001040368.1|protein_coding|asb16	TU129456;G95702;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000024865.10	0	0	0	0	0	0	0	0	0	0	0	0	0.6986444973	4.410693774	12.97127045	63.41738105	0.8339812972	1.54565277	0	1.340676138	0	0.5491143316	1.305125968	0.7479153206	3.25424751	1.619455101	0.2015531214	0	0.0697039615	0	0	0	ENSDART00000125045.3|protein_coding|dscama	TU12970;G9598;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000088967.3	1.011463123	2.322074443	2.240178119	2.075077794	1.596037369	1.633432633	2.047169013	1.28824912	2.778835751	1.813715744	2.167529782	7.099987181	1.11588444	1.581809643	0.7833999215	1.94230647	0.1224446351	0	0.9119109628	0.1013492644	0.2812118151	0.1604437007	0	0	28.99346573	52.08151528	94.26278048	130.5499314	47.98027	58.69342915	6.792070724	4.270589341	ENSDART00000156450.2|protein_coding|wnk4b	TU129758;G95926;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000013533.7	0	0	0	0.1013492644	0	0.03617428406	0	0	0	0	0	17.37141969	11.60665099	18.65584055	9.714028958	12.89978748	0	0	0	0	0	0	0	0	0	0	0	4.74469204	6.084907599	19.15481347	15.51429676	15.32565022	ENSDART00000151584.1|protein_coding|hoxb4a	TU130037;G96120;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000070391.4	0.03168045919	0.1119995707	0	0	0	0	0	0	0	0.3386938764	0	2.706823372	2.331074166	10.26015035	4.163327642	22.81099279	5.794392189	4.913913884	11.78960864	2.342804778	2.143209553	5.172132598	2.732250136	1.404716736	3.98952081	6.784009848	2.308219758	10.39352176	4.984682354	7.520814883	3.273433347	5.953628548	ENSDART00000103239.4|protein_coding|tspan4b	TU131284;G97006;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000034893.8	20.3900979	8.663823242	22.94429386	27.3352601	27.44087623	22.38417595	12.51431589	18.50394398	19.30006837	22.74214544	3.876695679	19.07716343	9.786136074	13.44020475	16.05390593	25.08740944	51.95205675	62.48327645	40.24233051	71.88755938	35.72623379	42.26235364	97.60156379	56.52341722	80.24612395	50.09817398	61.18467451	77.02629928	74.40787758	52.15973267	55.96244658	20.60671829	ENSDART00000151070.1|protein_coding|rarab	TU131494;G97123;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000020235.13	23.79125248	14.80015467	58.46826867	19.89127936	62.37531471	40.29116297	16.80487363	14.35147171	15.36128237	20.31932336	2.402679521	2.265857616	0	0.8925140009	0	0.2748720072	0.03168045919	0	0	0.2205825841	0	0.08081556356	0	0	0.1591042144	3.909893427	16.41735663	35.07834825	29.60364556	20.07722328	17.7482079	23.16045507	ENSDART00000023039.10|protein_coding|sept9a	TU131633;G97226;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NegCor	2
ENSDARG00000090170.3	0	0	0	0	0	0	0	0	0	0	0	14.34557238	2.239013026	1.021595614	1.645117381	3.571760441	0.1744019079	0	0.2289586869	0.1013492644	0.5319207378	0.3993747448	0.1275978565	0.1295989038	0.4962652523	3.306923436	7.874852296	40.56044238	19.87728177	46.96865362	40.75656764	75.61057921	ENSDART00000123505.2|protein_coding|rab11fip4a	TU131803;G97327;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000104199.1	0.06268302552	0.2239991414	0	0.2026985289	0.2659603689	0.2877518551	0	0	0	0	0	3.686322615	2.601081523	3.300039569	2.214988776	2.832152832	47.31201019	48.48601963	72.12073865	32.95740526	66.05130355	54.09936791	30.4192962	15.73233049	8.000381224	13.57136575	2.013731808	0	0.0697039615	0.02476810252	0	0.1727296195	ENSDART00000163579.1|protein_coding|si:dkey-43p13.5	TU132604;G97915;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NegCor	2
ENSDARG00000034473.7	0	0	0	0	0	0	0	0	0	0	0.3983356089	2.465236433	5.315340958	1.168016892	0.6889081564	0	16.63321919	14.48629349	15.0452087	16.46409872	7.785840819	10.59107244	14.68238765	10.24660572	24.85293545	26.72908581	14.3447905	36.61571975	22.90907212	36.57135133	35.72941639	35.16784818	ENSDART00000083111.4|protein_coding|ttyh3a	TU132677;G97962;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000102964.1	96.95930734	97.38886308	31.4311989	227.0489245	37.27203116	81.9544895	184.4017673	97.33991017	141.4730534	69.45452992	160.6842815	59.9266614	301.5879921	121.5138972	280.5149169	53.19774562	6.191879526	3.673536619	4.938192734	10.68989452	5.392635776	6.642782703	7.026238784	4.820562458	9.711758156	6.996330836	3.860434523	6.153306273	1.953474797	4.782485288	1.530344659	2.59750729	ENSDART00000161127.1|protein_coding|axin1	TU132853;G98076;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000104018.1	78.05234023	62.77265505	59.55168948	55.44177698	44.58116951	64.79092968	31.48196018	72.62132834	70.26086724	61.51058118	61.17534887	75.20916005	75.76362541	98.64268104	81.52548575	53.32299263	3.449323555	3.110844869	4.36138701	6.361340427	4.882190967	5.053775228	4.761873524	12.94492147	21.30795994	44.5931577	121.6611449	40.58793532	65.8878776	37.18027401	52.02423844	37.88076441	ENSDART00000171820.1|protein_coding|mtpn	TU135391;G100042;lncrna;annotated;intronic_same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000036844.6	6.97321432	13.00723198	7.362326347	7.78854392	4.807969447	5.373513128	21.54127286	11.20362686	12.77117643	9.599541036	4.963815793	1.065586247	1.001278105	0.976577263	1.289588133	1.240662492	20.32572346	27.83805685	11.89691536	26.82342083	12.93198386	18.46989083	30.87339553	28.09549829	34.6086884	32.15139029	44.30130264	43.32964536	20.16314331	23.74471829	21.92151454	10.7448877	ENSDART00000053482.5|protein_coding|tsen54	TU135577;G100188;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000017386.8	0	0	0	0	0	0	0	0	0.5133762801	2.05371943	1.746383252	4.681063522	0.8842853683	6.3866684	3.401112427	5.171133529	5.457887758	4.773973972	4.982657809	9.341628186	3.924770731	4.099478286	6.962384502	7.437713072	8.015548961	5.188484857	3.545235331	2.38225204	2.14037909	0.7567323824	0.8815102356	0.4476016267	ENSDART00000135618.2|protein_coding|sobpb	TU135597;G100199;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NegCor	2
ENSDARG00000063672.6	12.59165674	7.403465981	9.955199813	3.401036759	18.3342613	9.181835922	11.90204304	5.637629617	8.811283605	15.31675901	35.26634944	21.372098	50.14635189	23.37770886	50.98176907	11.91035559	0.2900054474	0.3519416036	0.8886779078	1.104297297	0.2812118151	0	0	0	0.164317314	0.461350112	0.2348347112	0	0	0	0	0	ENSDART00000178560.1|protein_coding|n/a	TU135616;G100209;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000045885.7	33.7516302	35.47778784	27.03296098	58.80650323	36.99675245	48.59307204	40.66403993	71.29736028	58.20440317	69.72563925	103.5426732	41.21219941	40.68532402	29.87795747	42.13420735	9.930965152	5.890167721	6.138647749	4.954933947	8.563700209	2.979116581	8.796457326	6.200164521	11.86296725	11.52531101	10.9674349	17.89174996	0.2878254387	0.2792870867	0.469121625	0.4179974672	0	ENSDART00000067444.7|protein_coding|scaf11	TU135847;G100362;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000039724.6	0	0	0	0	0	0	0	0	0	0	0	0	0.0697039615	1.068930096	1.809177999	2.341839698	1.801267881	0.2239991414	1.806309581	1.838113431	1.581271907	1.839578743	1.147951803	1.029369568	2.333750932	5.662959815	7.025830985	20.86609551	6.158159803	13.45388984	9.002348601	19.24831755	ENSDART00000058059.6|protein_coding|OSBPL8	TU135901;G100411;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
ENSDARG00000045870.9	7.311639047	4.15987068	9.914194846	6.134479731	14.12466924	9.208984325	9.386016852	4.872012718	8.283858204	11.93334519	3.313192382	10.73615117	11.9887334	30.26011866	24.04535562	30.01595396	0	0	0	0	0	0.2500729645	0.1275978565	0.2881276454	6.883275681	24.7158478	15.04405524	0	0	0	0	0.7224736339	ENSDART00000112210.3|protein_coding|plekha5	TU136426;G100788;lncrna;annotated;intronic_same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000017168.5	0	0	0	0	0	0	0	0	0	0	0.4363878326	0.5756508773	3.284615268	22.84230213	17.46885701	9.644454797	4.570752221	2.773970698	1.575553968	5.90776766	3.736494012	2.775857186	1.770902283	4.681590036	2.168178109	1.168913156	0.4031062428	0	0	0	0	0	ENSDART00000027242.5|protein_coding|nr2f1b	TU13644;G10124;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NegCor	2
ENSDARG00000075281.3	10.21298532	10.08208862	10.74048346	9.90352149	13.14474352	9.587639851	9.787049801	4.284520047	8.726935242	6.771646772	2.296302796	2.516937161	2.897394734	3.443084674	1.402210079	0.8952032533	0	0	0	0	0	0.03617428406	0	0	0	0	0	0	0.0697039615	1.590177089	3.295802749	19.65664241	ENSDART00000130588.2|protein_coding|tbc1d30	TU136502;G100849;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000005453.10	7.654477362	4.647795114	2.886244573	6.085975591	5.525818491	5.343930611	13.25866474	6.792054142	6.617939098	5.581055779	1.947104452	10.6693062	41.10120705	15.07830305	35.7174901	28.66789603	0	0	0	0	0	0	0	0	3.676525481	15.71483694	10.04148308	6.834629061	1.303631778	2.187189741	0.2072652069	7.407558099	ENSDART00000142087.2|protein_coding|foxp2	TU136885;G101132;protein_coding;annotated;same_strand|NovelIsoform|RNAseq	UndefinedCDS	0	NoCor	0
ENSDARG00000045843.8	34.83237973	35.96056207	38.00092186	26.91164234	34.01801012	32.0114109	26.76841694	21.75453109	32.1676708	72.48190334	48.77668509	113.8381091	119.5300807	98.29925559	65.6519674	46.2641413	0.5669169503	0.1119995707	0	0	0.2812118151	0.3685674187	0	0.4597876752	0.8163734705	2.229942892	0.2348347112	2.249841868	0.7683937154	1.567137276	1.31778938	1.940155003	ENSDART00000129398.2|protein_coding|apex1	TU136945;G101178;lncrna;annotated;opp_strand|NovelIsoform|RNAseq	UndefinedCDS	0	PosCor	1
